Amostra,Potência Média do Vento (MW),,,,Potência Média Consumida (MW),,,,Desvio Padrão do Vento (MW),,,FCSPV (Fração de Carga Suprida pela Potência do Vento),,,,,,Label PMV,,Label DPV,,Label FCSPV,
842,2939.691667,,,,72347.95125,,,,678.4654383,,,0.040632687,,,,,,-1,,-1,,-1,
843,6458.959167,,,,72023.25125,,,,1271.847939,,,0.089678806,,,,,,0,,0,,1,
844,6922.94125,,,,69767.18417,,,,2673.271144,,,0.099229191,,,,,,0,,1,,1,
845,8734.215417,,,,63268.25958,,,,2197.296601,,,0.138050509,,,,,,1,,0,,1,
846,3048.030833,,,,60936.71917,,,,1028.488459,,,0.050019608,,,,,,-1,,-1,,-1,
847,3647.42625,,,,67685.31458,,,,1641.783699,,,0.053888,,,,,,-1,,0,,-1,
848,1840.87125,,,,69080.81542,,,,535.4571184,,,0.026648082,,,,,,-1,,-1,,-1,
849,1765.46,,,,68561.84167,,,,1074.295366,,,0.025749892,,,,,,-1,,-1,,-1,
850,4571.312083,,,,69071.9425,,,,842.2305042,,,0.066181896,,,,,,0,,-1,,-1,
851,3592.50875,,,,68510.7525,,,,1166.450415,,,0.052437152,,,,,,-1,,0,,-1,
852,3158.8425,,,,64903.20208,,,,864.6753518,,,0.048670056,,,,,,-1,,-1,,-1,
853,7256.790417,,,,64645.62667,,,,1241.859793,,,0.112254932,,,,,,0,,0,,1,
854,5943.433333,,,,73538.65208,,,,1219.642613,,,0.080820537,,,,,,0,,0,,1,
855,2691.646667,,,,77151.21708,,,,1646.93052,,,0.034887935,,,,,,-1,,0,,-1,
856,3745.065417,,,,79974.64208,,,,605.6930687,,,0.046828161,,,,,,-1,,-1,,-1,
857,2984.797917,,,,80931.8,,,,1160.84,,,0.036880409,,,,,,-1,,0,,-1,
858,1647.880833,,,,77663.39542,,,,613.4074002,,,0.021218243,,,,,,-1,,-1,,-1,
859,3449.979167,,,,71741.96875,,,,1066.894066,,,0.048088716,,,,,,-1,,-1,,-1,
860,3632.625417,,,,70886.46833,,,,1278.433903,,,0.051245682,,,,,,-1,,0,,-1,
861,3412.830417,,,,72539.47708,,,,1764.405885,,,0.047047905,,,,,,-1,,0,,-1,
862,3908.553333,,,,79183.84167,,,,805.1843925,,,0.049360491,,,,,,-1,,-1,,-1,
863,4648.795,,,,77688.915,,,,1393.199841,,,0.059838588,,,,,,0,,0,,-1,
864,2045.63625,,,,78078.51708,,,,1020.63845,,,0.026199732,,,,,,-1,,-1,,-1,
865,4759.72125,,,,76469.57375,,,,1025.06747,,,0.062243334,,,,,,0,,-1,,-1,
866,5746.767083,,,,69682.225,,,,2126.375703,,,0.082471062,,,,,,0,,0,,1,
867,7250.085417,,,,68952.61458,,,,2433.754685,,,0.10514591,,,,,,0,,1,,1,
868,8045.37875,,,,77730.35792,,,,1908.254999,,,0.103503688,,,,,,0,,0,,1,
869,3041.90375,,,,75653.44375,,,,1011.609585,,,0.040208398,,,,,,-1,,-1,,-1,
870,3889.865,,,,76021.505,,,,1287.102774,,,0.051167956,,,,,,-1,,0,,-1,
871,6118.61375,,,,80083.48833,,,,842.5363355,,,0.076402937,,,,,,0,,-1,,1,
872,6452.416667,,,,86663.23792,,,,1166.946561,,,0.074453907,,,,,,0,,0,,-1,
873,5400.537083,,,,86177.01208,,,,741.5320998,,,0.062667955,,,,,,0,,-1,,-1,
874,5312.4375,,,,78832.78917,,,,825.0233223,,,0.067388679,,,,,,0,,-1,,-1,
875,2179.161667,,,,83553.29917,,,,1261.616091,,,0.026081097,,,,,,-1,,0,,-1,
876,3376.659167,,,,84718.16708,,,,1217.740023,,,0.039857557,,,,,,-1,,0,,-1,
877,3287.167083,,,,89301.67042,,,,606.8287875,,,0.036809693,,,,,,-1,,-1,,-1,
878,3821.594167,,,,88728.73833,,,,872.5578565,,,0.043070534,,,,,,-1,,-1,,-1,
879,4159.1325,,,,88185.61625,,,,1345.697952,,,0.047163389,,,,,,0,,0,,-1,
880,2059.254583,,,,81508.2175,,,,1362.908788,,,0.02526438,,,,,,-1,,0,,-1,
881,7854.835,,,,83129.96333,,,,1500.974459,,,0.094488614,,,,,,0,,0,,1,
882,5498.4275,,,,93418.91,,,,2098.768034,,,0.058857757,,,,,,0,,0,,-1,
883,2128.137083,,,,88438.05792,,,,1250.673061,,,0.024063589,,,,,,-1,,0,,-1,
884,4290.779167,,,,89393.31458,,,,1030.709242,,,0.047998882,,,,,,0,,-1,,-1,
885,2998.430417,,,,89586.67958,,,,1468.546885,,,0.033469601,,,,,,-1,,0,,-1,
886,3908.429167,,,,87785.10083,,,,1689.36504,,,0.044522694,,,,,,-1,,0,,-1,
887,7893.286667,,,,87778.1875,,,,1276.052604,,,0.089923099,,,,,,0,,0,,1,
888,4628.139167,,,,87495.26542,,,,908.4262878,,,0.052895881,,,,,,0,,-1,,-1,
889,3194.165,,,,92076.76708,,,,1123.768723,,,0.034690238,,,,,,-1,,-1,,-1,
890,1245.884167,,,,83172.0925,,,,827.2418333,,,0.014979594,,,,,,-1,,-1,,-1,
891,1471.000417,,,,81428.80708,,,,920.7995715,,,0.018064865,,,,,,-1,,-1,,-1,
892,3048.712917,,,,82452.86125,,,,1004.814441,,,0.036975223,,,,,,-1,,-1,,-1,
893,2597.624167,,,,80651.77667,,,,1367.554589,,,0.032207898,,,,,,-1,,0,,-1,
894,2362.947083,,,,72243.28792,,,,530.1629775,,,0.032708189,,,,,,-1,,-1,,-1,
895,2600.817083,,,,71030.01875,,,,425.1401652,,,0.036615745,,,,,,-1,,-1,,-1,
896,1893.783333,,,,73455.25167,,,,607.5770072,,,0.025781456,,,,,,-1,,-1,,-1,
897,3678.981667,,,,89487.00667,,,,1311.041541,,,0.041111909,,,,,,-1,,0,,-1,
898,2047.31625,,,,91363.7125,,,,917.1919326,,,0.022408418,,,,,,-1,,-1,,-1,
899,2274.39625,,,,91307.83,,,,981.6515192,,,0.024909104,,,,,,-1,,-1,,-1,
900,3590.52125,,,,90797.60333,,,,1194.835692,,,0.039544229,,,,,,-1,,0,,-1,
901,3107.065417,,,,80842.33583,,,,1175.608975,,,0.038433642,,,,,,-1,,0,,-1,
902,5863.778333,,,,79817.86667,,,,1280.364289,,,0.073464483,,,,,,0,,0,,-1,
903,7959.35,,,,92897.59292,,,,616.9742176,,,0.085678754,,,,,,0,,-1,,1,
904,5241.438333,,,,94888.22167,,,,1121.049164,,,0.055238029,,,,,,0,,-1,,-1,
905,5210.692083,,,,94341.51542,,,,1375.04242,,,0.055232228,,,,,,0,,0,,-1,
906,5880.924167,,,,89693.545,,,,1167.54326,,,0.065566861,,,,,,0,,0,,-1,
907,1413.247083,,,,83422.54875,,,,1125.516813,,,0.016940828,,,,,,-1,,-1,,-1,
908,3334.250417,,,,78168.36833,,,,2151.345682,,,0.042654727,,,,,,-1,,0,,-1,
909,4195.0325,,,,81328.47792,,,,1146.534457,,,0.051581348,,,,,,0,,-1,,-1,
910,1740.707917,,,,93418.99792,,,,929.994892,,,0.01863334,,,,,,-1,,-1,,-1,
911,3751.975,,,,94871.15958,,,,1015.237161,,,0.039548109,,,,,,-1,,-1,,-1,
912,5469.150417,,,,97505.48333,,,,1211.495054,,,0.056090696,,,,,,0,,0,,-1,
913,4342.86375,,,,101184.9554,,,,1992.021465,,,0.042920054,,,,,,0,,0,,-1,
914,2475.30875,,,,99210.18417,,,,700.7077151,,,0.024950148,,,,,,-1,,-1,,-1,
915,3594.547917,,,,92764.97042,,,,925.0141074,,,0.038748979,,,,,,-1,,-1,,-1,
916,4127.91,,,,90123.1075,,,,1150.264759,,,0.045803015,,,,,,0,,0,,-1,
917,1730.807917,,,,95763.66167,,,,1069.088234,,,0.018073744,,,,,,-1,,-1,,-1,
918,1667.1975,,,,94380.71583,,,,836.2851536,,,0.017664599,,,,,,-1,,-1,,-1,
919,1865.166667,,,,92551.84417,,,,881.3714349,,,0.020152669,,,,,,-1,,-1,,-1,
920,1863.289583,,,,89919.72292,,,,466.6128849,,,0.020721701,,,,,,-1,,-1,,-1,
921,1483.10875,,,,86337.34292,,,,331.1353993,,,0.017178068,,,,,,-1,,-1,,-1,
922,1157.521667,,,,80580.555,,,,679.7197926,,,0.014364777,,,,,,-1,,-1,,-1,
923,4037.485417,,,,81350.33458,,,,724.5658827,,,0.04963084,,,,,,0,,-1,,-1,
924,3351.11125,,,,91596.24042,,,,1150.126527,,,0.036585686,,,,,,-1,,0,,-1,
925,1158.234167,,,,95590.43875,,,,779.5135352,,,0.012116632,,,,,,-1,,-1,,-1,
926,2884.880833,,,,97817.55375,,,,1756.500285,,,0.029492466,,,,,,-1,,0,,-1,
927,4870.6575,,,,98940.42667,,,,1522.530265,,,0.049228184,,,,,,0,,0,,-1,
928,2791.685833,,,,93508.32542,,,,1042.080666,,,0.029854944,,,,,,-1,,-1,,-1,
929,1028.03125,,,,83662.98958,,,,469.4540165,,,0.012287766,,,,,,-1,,-1,,-1,
930,1084.256667,,,,80082.53708,,,,586.5600677,,,0.01353924,,,,,,-1,,-1,,-1,
931,2733.649167,,,,88734.5525,,,,831.2020973,,,0.030807043,,,,,,-1,,-1,,-1,
932,2310.415,,,,94707.76875,,,,1471.249555,,,0.0243952,,,,,,-1,,0,,-1,
933,3998.471667,,,,98470.5525,,,,1461.53457,,,0.04060576,,,,,,-1,,0,,-1,
934,3759.7475,,,,99056.08583,,,,1394.168647,,,0.037955745,,,,,,-1,,0,,-1,
935,2366.509583,,,,94384.91792,,,,594.3372753,,,0.025072963,,,,,,-1,,-1,,-1,
936,1934.640417,,,,81976.71333,,,,738.9328856,,,0.023599878,,,,,,-1,,-1,,-1,
937,679.1183333,,,,77297.27167,,,,538.5410743,,,0.0087858,,,,,,-1,,-1,,-1,
938,1254.5375,,,,84951.55417,,,,499.2775627,,,0.014767682,,,,,,-1,,-1,,-1,
939,1908.795,,,,87497.96792,,,,846.738417,,,0.021815307,,,,,,-1,,-1,,-1,
940,1318.283333,,,,89063.06375,,,,716.0412185,,,0.014801684,,,,,,-1,,-1,,-1,
941,3087.853333,,,,90348.28542,,,,924.3124355,,,0.034177221,,,,,,-1,,-1,,-1,
942,2613.932917,,,,88122.59333,,,,1122.084808,,,0.02966246,,,,,,-1,,-1,,-1,
943,4589.47875,,,,78848.06917,,,,1288.800874,,,0.058206609,,,,,,0,,0,,-1,
944,2885.782083,,,,72039.36167,,,,1473.744785,,,0.040058407,,,,,,-1,,0,,-1,
945,7715.341667,,,,80561.68917,,,,1115.610997,,,0.095769363,,,,,,0,,-1,,1,
946,7246.51375,,,,84786.39,,,,1176.937262,,,0.085467889,,,,,,0,,0,,1,
947,4266.204167,,,,90073.22958,,,,1069.026058,,,0.04736373,,,,,,0,,-1,,-1,
948,2150.090833,,,,90097.22375,,,,1049.103324,,,0.023864119,,,,,,-1,,-1,,-1,
949,1438.18875,,,,85396.39708,,,,625.53243,,,0.016841328,,,,,,-1,,-1,,-1,
950,1227.9725,,,,79536.96583,,,,673.4882582,,,0.015439016,,,,,,-1,,-1,,-1,
951,2822.916667,,,,82606.35542,,,,859.8636876,,,0.034173117,,,,,,-1,,-1,,-1,
952,1856.42375,,,,91892.74625,,,,1372.606294,,,0.020202071,,,,,,-1,,0,,-1,
953,1398.38625,,,,91477.1875,,,,500.9721963,,,0.015286721,,,,,,-1,,-1,,-1,
954,2107.279583,,,,88023.56833,,,,682.9883841,,,0.023939947,,,,,,-1,,-1,,-1,
955,3248.711667,,,,82492.36333,,,,1147.259967,,,0.039381969,,,,,,-1,,-1,,-1,
956,5311.0475,,,,78242.47792,,,,1005.993777,,,0.067879337,,,,,,0,,-1,,-1,
957,6160.304167,,,,71525.73542,,,,903.8728855,,,0.0861271,,,,,,0,,-1,,1,
958,7275.55875,,,,71642.24333,,,,1227.196507,,,0.101554033,,,,,,0,,0,,1,
959,6580.060833,,,,79129.34708,,,,1284.24964,,,0.083155758,,,,,,0,,0,,1,
960,4573.17,,,,93849.79083,,,,1572.896823,,,0.048728612,,,,,,0,,0,,-1,
961,2530.144583,,,,94105.07125,,,,732.440576,,,0.026886379,,,,,,-1,,-1,,-1,
962,2372.534583,,,,89968.42042,,,,1129.87772,,,0.026370748,,,,,,-1,,-1,,-1,
963,3398.61625,,,,85141.82208,,,,1011.387295,,,0.039917119,,,,,,-1,,-1,,-1,
964,4569.95875,,,,74913.95083,,,,1398.120738,,,0.061002773,,,,,,0,,0,,-1,
965,7370.300417,,,,69487.12667,,,,1445.422636,,,0.106067135,,,,,,0,,0,,1,
966,6900.872917,,,,78240.91458,,,,1593.528931,,,0.08820031,,,,,,0,,0,,1,
967,3475.883333,,,,80650.66125,,,,1301.956268,,,0.043098014,,,,,,-1,,0,,-1,
968,2125.834167,,,,81121.34875,,,,1100.121776,,,0.026205607,,,,,,-1,,-1,,-1,
969,4180.22875,,,,81041.91208,,,,594.2113595,,,0.051581073,,,,,,0,,-1,,-1,
970,3708.596667,,,,79725.54083,,,,811.8462729,,,0.046517046,,,,,,-1,,-1,,-1,
971,2866.069583,,,,74442.905,,,,1005.27644,,,0.038500238,,,,,,-1,,-1,,-1,
972,6450.85,,,,73227.42,,,,1382.978485,,,0.088093367,,,,,,0,,0,,1,
973,3958.02125,,,,82692.82458,,,,1849.664297,,,0.047864144,,,,,,-1,,0,,-1,
974,4156.049583,,,,84015.80083,,,,1306.101497,,,0.049467476,,,,,,0,,0,,-1,
975,5841.484583,,,,83537.845,,,,905.6100064,,,0.069926206,,,,,,0,,-1,,-1,
976,4909.650833,,,,84522.96833,,,,938.3375174,,,0.058086588,,,,,,0,,-1,,-1,
977,5710.51875,,,,82732.56208,,,,1377.051888,,,0.069023835,,,,,,0,,0,,-1,
978,5970.1675,,,,76018.10458,,,,1047.341184,,,0.078536127,,,,,,0,,-1,,1,
979,7285.539167,,,,73646.70875,,,,1402.789944,,,0.098925523,,,,,,0,,0,,1,
980,8852.704167,,,,74096.80125,,,,1969.28058,,,0.119474849,,,,,,1,,0,,1,
981,6926.254583,,,,72211.53125,,,,1735.142676,,,0.095916185,,,,,,0,,0,,1,
982,4575.19625,,,,71748.39792,,,,676.5872589,,,0.063767225,,,,,,0,,-1,,-1,
983,4432.522917,,,,70982.65208,,,,1154.165481,,,0.062445158,,,,,,0,,0,,-1,
984,3927.675,,,,69061.255,,,,781.7525164,,,0.056872337,,,,,,-1,,-1,,-1,
985,1546.88375,,,,64160.55208,,,,509.783241,,,0.024109577,,,,,,-1,,-1,,-1,
986,1341.404167,,,,63632.90583,,,,697.7042278,,,0.021080354,,,,,,-1,,-1,,-1,
987,5700.499167,,,,71297.33375,,,,2339.077011,,,0.07995389,,,,,,0,,1,,1,
988,9075.25,,,,73572.63708,,,,588.8312712,,,0.123350886,,,,,,1,,-1,,1,
989,5201.247917,,,,76334.02125,,,,797.4257604,,,0.068138005,,,,,,0,,-1,,-1,
990,5381.68,,,,76979.00542,,,,1802.823539,,,0.06991101,,,,,,0,,0,,-1,
991,6708.3125,,,,73671.51375,,,,2422.071659,,,0.091057074,,,,,,0,,1,,1,
992,3850.8125,,,,64070.08375,,,,754.1089699,,,0.060103129,,,,,,-1,,-1,,-1,
993,5119.2325,,,,61334.85542,,,,2061.954194,,,0.083463676,,,,,,0,,0,,1,
994,8685.295833,,,,68904.9225,,,,845.3568962,,,0.126047538,,,,,,1,,-1,,1,
995,6428.899583,,,,70805.53833,,,,1674.977996,,,0.090796564,,,,,,0,,0,,1,
996,6953.04375,,,,71140.33917,,,,1733.144449,,,0.097737006,,,,,,0,,0,,1,
997,4118.562917,,,,70251.04792,,,,1647.894248,,,0.058626356,,,,,,0,,0,,-1,
998,8285.861667,,,,69241.18833,,,,441.4410731,,,0.119666659,,,,,,0,,-1,,1,
999,8057.502917,,,,66328.53083,,,,3646.742596,,,0.121478688,,,,,,0,,1,,1,
1000,6465.320833,,,,66908.305,,,,1666.856092,,,0.096629571,,,,,,0,,0,,1,
1001,5672.269167,,,,77245.40333,,,,997.5650231,,,0.073431802,,,,,,0,,-1,,-1,
1002,4705.06875,,,,77478.76583,,,,1308.060902,,,0.060727203,,,,,,0,,0,,-1,
1003,2681.880417,,,,74463.17,,,,1278.124577,,,0.0360162,,,,,,-1,,0,,-1,
1004,3339.170833,,,,71588.83542,,,,550.3325188,,,0.046643737,,,,,,-1,,-1,,-1,
1005,4760.10875,,,,67828.61875,,,,1448.402386,,,0.070178471,,,,,,0,,0,,-1,
1006,4045.0975,,,,62532.28792,,,,2531.028548,,,0.064688142,,,,,,0,,1,,-1,
1007,7667.834167,,,,61334.81625,,,,925.579973,,,0.125016013,,,,,,0,,-1,,1,
1008,4393.896667,,,,68255.86417,,,,1821.464115,,,0.064373907,,,,,,0,,0,,-1,
1009,8185.153333,,,,69587.34917,,,,1890.785658,,,0.117624158,,,,,,0,,0,,1,
1010,4402.807917,,,,69992.49583,,,,2129.705258,,,0.062903999,,,,,,0,,0,,-1,
1011,3529.386667,,,,70252.22375,,,,2357.701132,,,0.050238789,,,,,,-1,,1,,-1,
1012,9390.35,,,,69159.86125,,,,754.6749997,,,0.135777456,,,,,,1,,-1,,1,
1013,5728.94375,,,,64406.61042,,,,868.3694564,,,0.088949624,,,,,,0,,-1,,1,
1014,3840.873333,,,,63138.83333,,,,1517.999789,,,0.060832187,,,,,,-1,,0,,-1,
1015,8897.45625,,,,69765.16458,,,,1420.882329,,,0.127534369,,,,,,1,,0,,1,
1016,4016.1675,,,,71116.17917,,,,1985.600143,,,0.056473331,,,,,,0,,0,,-1,
1017,2520.084167,,,,71784.72125,,,,1376.783189,,,0.035106136,,,,,,-1,,0,,-1,
1018,1895.569583,,,,70945.33667,,,,739.4474392,,,0.026718734,,,,,,-1,,-1,,-1,
1019,2919.21375,,,,68822.51792,,,,999.8407605,,,0.04241655,,,,,,-1,,-1,,-1,
1020,3831.753333,,,,62760.21875,,,,2176.038416,,,0.061053856,,,,,,-1,,0,,-1,
1021,7747.624167,,,,61367.12625,,,,1739.978458,,,0.126250399,,,,,,0,,0,,1,
1022,5891.58875,,,,67548.03833,,,,2706.064938,,,0.087220723,,,,,,0,,1,,1,
1023,6205.205833,,,,68388.67708,,,,1189.898415,,,0.090734404,,,,,,0,,0,,1,
1024,5119.345,,,,68678.02167,,,,2561.248423,,,0.074541242,,,,,,0,,1,,-1,
1025,10650.38833,,,,68715.25833,,,,1231.666533,,,0.154993063,,,,,,1,,0,,1,
1026,6242.714583,,,,67169.93542,,,,2843.182916,,,0.092939118,,,,,,0,,1,,1,
1027,8962.925417,,,,63697.47708,,,,2089.2691,,,0.140710839,,,,,,1,,0,,1,
1028,10995.95333,,,,62516.21583,,,,1254.957851,,,0.175889618,,,,,,1,,0,,1,
1029,4297.045833,,,,68628.45833,,,,1423.905676,,,0.062613177,,,,,,0,,0,,-1,
1030,4704.519167,,,,68522.36,,,,996.4690076,,,0.068656701,,,,,,0,,-1,,-1,
1031,7157.182917,,,,68683.33708,,,,2722.470389,,,0.104205521,,,,,,0,,1,,1,
1032,8714.65875,,,,68934.64042,,,,893.0582084,,,0.126419151,,,,,,1,,-1,,1,
1033,11290.92708,,,,68045.19458,,,,1671.34029,,,0.165932762,,,,,,1,,0,,1,
1034,8739.5825,,,,66205.48417,,,,2541.517234,,,0.132006927,,,,,,1,,1,,1,
1035,5381.882917,,,,67983.96875,,,,889.4967101,,,0.079164,,,,,,0,,-1,,1,
1036,7900.491667,,,,74082.35833,,,,1651.371904,,,0.106644711,,,,,,0,,0,,1,
1037,7258.430417,,,,73778.56958,,,,1961.78154,,,0.098381284,,,,,,0,,0,,1,
1038,3615.04875,,,,71005.48167,,,,987.7536848,,,0.050912249,,,,,,-1,,-1,,-1,
1039,694.9533333,,,,61825.51208,,,,575.4688906,,,0.011240559,,,,,,-1,,-1,,-1,
1040,2795.667083,,,,63080.58792,,,,1787.643838,,,0.044318976,,,,,,-1,,0,,-1,
1041,5703.914167,,,,63657.55667,,,,2639.449063,,,0.089603096,,,,,,0,,1,,1,
1042,7833.14875,,,,65864.27458,,,,3283.480045,,,0.118928642,,,,,,0,,1,,1,
1043,11516.8275,,,,71764.13458,,,,1184.573741,,,0.160481661,,,,,,1,,0,,1,
1044,10999.76792,,,,71661.22458,,,,835.3930206,,,0.15349679,,,,,,1,,-1,,1,
1045,8351.812083,,,,72399.40167,,,,787.6821317,,,0.115357474,,,,,,0,,-1,,1,
1046,5001.7375,,,,74435.83292,,,,2019.27756,,,0.067195292,,,,,,0,,0,,-1,
1047,2162.140833,,,,74083.30083,,,,295.0040971,,,0.029185266,,,,,,-1,,-1,,-1,
1048,2934.122917,,,,70326.135,,,,1398.864957,,,0.041721657,,,,,,-1,,0,,-1,
1049,5085.2075,,,,69023.89125,,,,583.8555393,,,0.07367315,,,,,,0,,-1,,-1,
1050,8572.288333,,,,75254.31125,,,,2080.032565,,,0.113910927,,,,,,1,,0,,1,
1051,10795.97458,,,,76262.24542,,,,1193.944175,,,0.141563817,,,,,,1,,0,,1,
1052,12353.85833,,,,78592.36042,,,,697.6921258,,,0.157189048,,,,,,1,,-1,,1,
1053,11712.42708,,,,82937.10083,,,,1789.337696,,,0.141220599,,,,,,1,,0,,1,
1054,2027.500417,,,,84283.7275,,,,1492.383477,,,0.024055657,,,,,,-1,,0,,-1,
1055,3141.595,,,,79480.7375,,,,2207.029784,,,0.039526495,,,,,,-1,,0,,-1,
1056,5737.185833,,,,74323.28792,,,,2573.675101,,,0.077192304,,,,,,0,,1,,1,
1057,5539.631667,,,,78277.44875,,,,1544.568354,,,0.07076919,,,,,,0,,0,,-1,
1058,8171.182083,,,,80955.20583,,,,1692.039062,,,0.100934609,,,,,,0,,0,,1,
1059,11628.07833,,,,84260.99583,,,,782.5069173,,,0.138000723,,,,,,1,,-1,,1,
1060,4807.7625,,,,88119.04792,,,,2297.50141,,,0.054559855,,,,,,0,,0,,-1,
1061,4366.929167,,,,85791.17125,,,,883.2979246,,,0.050901848,,,,,,0,,-1,,-1,
1062,7008.005,,,,76619.57167,,,,715.732587,,,0.091464946,,,,,,0,,-1,,1,
1063,5734.052917,,,,82670.65208,,,,2213.817364,,,0.069360199,,,,,,0,,0,,-1,
1064,10960.16458,,,,91872.99875,,,,1343.541396,,,0.119296907,,,,,,1,,0,,1,
1065,10612.04208,,,,86904.57958,,,,1771.146492,,,0.122111425,,,,,,1,,0,,1,
1066,10808.00083,,,,80830.39792,,,,1294.602499,,,0.133712082,,,,,,1,,0,,1,
1067,8740.835417,,,,76808.49917,,,,2447.566943,,,0.113800367,,,,,,1,,1,,1,
1068,8005.765,,,,73924.54708,,,,3281.741988,,,0.108296436,,,,,,0,,1,,1,
1069,3001.757083,,,,66412.75708,,,,1425.518284,,,0.045198501,,,,,,-1,,0,,-1,
1070,8859.517917,,,,64029.5375,,,,2132.309957,,,0.138366108,,,,,,1,,0,,1,
1071,11662.65083,,,,65221.08708,,,,784.1143269,,,0.178817179,,,,,,1,,-1,,1,
1072,6741.115,,,,72708.8275,,,,2466.164288,,,0.092713846,,,,,,0,,1,,1,
1073,10327.99167,,,,73810.87458,,,,1119.943783,,,0.139925068,,,,,,1,,-1,,1,
1074,12987.65417,,,,73205.22667,,,,433.8834147,,,0.177414302,,,,,,1,,-1,,1,
1075,8241.373333,,,,74096.08917,,,,1876.418133,,,0.111225483,,,,,,0,,0,,1,
1076,9272.23125,,,,69053.43625,,,,2160.329642,,,0.134276174,,,,,,1,,0,,1,
1077,4986.5825,,,,66196.13792,,,,2528.667823,,,0.075330414,,,,,,0,,1,,1,
1078,4500.929167,,,,68478.66792,,,,1608.922968,,,0.065727464,,,,,,0,,0,,-1,
1079,9362.346667,,,,74302.07042,,,,2441.831415,,,0.126003846,,,,,,1,,1,,1,
1080,8643.9025,,,,82590.07125,,,,2400.496622,,,0.10466031,,,,,,1,,1,,1,
1081,5986.560833,,,,86212.29375,,,,501.8535851,,,0.069439758,,,,,,0,,-1,,-1,
1082,2851.21375,,,,91302.7875,,,,1068.281051,,,0.031228113,,,,,,-1,,-1,,-1,
1083,3891.232917,,,,88993.09125,,,,769.3224646,,,0.043725112,,,,,,-1,,-1,,-1,
1084,8210.11625,,,,86056.56208,,,,2104.445156,,,0.095403721,,,,,,0,,0,,1,
1085,6298.90375,,,,85406.0625,,,,2440.720486,,,0.07375242,,,,,,0,,1,,-1,
1086,9063.145,,,,77516.99667,,,,2872.062772,,,0.116918165,,,,,,1,,1,,1,
1087,7697.24375,,,,76576.79875,,,,1618.237749,,,0.100516656,,,,,,0,,0,,1,
1088,5670.84375,,,,77034.07083,,,,1380.859977,,,0.073614748,,,,,,0,,0,,-1,
1089,3266.969167,,,,79726.02958,,,,534.5724381,,,0.040977447,,,,,,-1,,-1,,-1,
1090,2023.864167,,,,73163.61958,,,,1109.890335,,,0.027662166,,,,,,-1,,-1,,-1,
1091,2775.769167,,,,70648.16083,,,,766.666891,,,0.039290041,,,,,,-1,,-1,,-1,
1092,2250.795417,,,,74878.0075,,,,477.4341772,,,0.030059499,,,,,,-1,,-1,,-1,
1093,2777.6375,,,,74658.40542,,,,851.1529941,,,0.037204619,,,,,,-1,,-1,,-1,
1094,6962.27,,,,74916.44458,,,,2276.133469,,,0.092933802,,,,,,0,,0,,1,
1095,4814.693333,,,,74170.11625,,,,2529.246511,,,0.064914194,,,,,,0,,1,,-1,
1096,2702.271667,,,,71952.15708,,,,853.0284857,,,0.037556507,,,,,,-1,,-1,,-1,
1097,2802.252917,,,,65424.1,,,,621.8758307,,,0.04283212,,,,,,-1,,-1,,-1,
1098,2991.322917,,,,64157.05833,,,,1023.833923,,,0.046625001,,,,,,-1,,-1,,-1,
1099,1499.102083,,,,73003.78125,,,,995.9647865,,,0.020534581,,,,,,-1,,-1,,-1,
1100,3981.947917,,,,74477.6275,,,,2455.461607,,,0.053465021,,,,,,-1,,1,,-1,
1101,8870.258333,,,,73895.92375,,,,1432.559094,,,0.12003718,,,,,,1,,0,,1,
1102,8376.444583,,,,77338.03708,,,,431.5046486,,,0.108309506,,,,,,0,,-1,,1,
1103,9695.837083,,,,79783.50208,,,,1770.581434,,,0.121526842,,,,,,1,,0,,1,
1104,10333.34542,,,,74500.34125,,,,1319.693102,,,0.138701988,,,,,,1,,0,,1,
1105,5792.32,,,,71963.11833,,,,1933.572923,,,0.08049012,,,,,,0,,0,,1,
1106,8441.53375,,,,77878.21833,,,,3895.854477,,,0.108394028,,,,,,0,,1,,1,
1107,9388.973333,,,,74881.90208,,,,1016.881357,,,0.125383745,,,,,,1,,-1,,1,
1108,9192.29375,,,,74635.80292,,,,1212.867847,,,0.123161986,,,,,,1,,0,,1,
1109,8814.7925,,,,78558.13583,,,,1753.83746,,,0.112207251,,,,,,1,,0,,1,
1110,5340.03625,,,,78979.68875,,,,1059.113862,,,0.067612779,,,,,,0,,-1,,-1,
1111,10652.05917,,,,75596.7325,,,,1669.33358,,,0.140906344,,,,,,1,,0,,1,
1112,5267.023333,,,,68753.3175,,,,3410.025989,,,0.076607552,,,,,,0,,1,,1,
1113,5624.090417,,,,73305.88833,,,,2001.993699,,,0.076720855,,,,,,0,,0,,1,
1114,7790.733333,,,,72506.72625,,,,2649.190025,,,0.107448422,,,,,,0,,1,,1,
1115,7258.210833,,,,76331.66375,,,,1091.578017,,,0.095087811,,,,,,0,,-1,,1,
1116,6883.835,,,,79671.22708,,,,2620.108098,,,0.086403025,,,,,,0,,1,,1,
1117,9237.6225,,,,75771.58625,,,,2916.997988,,,0.12191407,,,,,,1,,1,,1,
1118,4049.318333,,,,65648.49458,,,,1462.440457,,,0.061681816,,,,,,0,,0,,-1,
1119,9275.834167,,,,65101.34625,,,,1860.332186,,,0.142482985,,,,,,1,,0,,1,
1120,8986.119167,,,,72696.825,,,,1639.877572,,,0.123610889,,,,,,1,,0,,1,
